sku,category,family,sub_model_id,sub_model_name_th,sub_model_name_en,screen_size,chip,capacity,color_th,color_en,color_hex,price_thb,in_stock,dimensions_mm,weight_grams,display_specs,camera_specs,battery_specs,box_contents,local_image_nobg,image_url_highres,specs_url,buy_url
TH-IMAC24M4-ORANGE-M410CORE-A76D,mac,iMac,imac-24-m4,,iMac 24-inch (M4),"24""",,,ส้ม,Orange,#E7643E,65900,,547 x 461 x 147 มม.,"4,420 กรัม (รุ่น 2 พอร์ต) / 4,440 กรัม (รุ่น 4 พอร์ต)","จอภาพ 4.5K Retina ขนาด 24 นิ้ว, ความละเอียด 4480 x 2520 พิกเซลที่ 218 ppi, ความสว่าง 500 นิต, แสดงผลได้กว่า 1 พันล้านสี, มีตัวเลือกกระจก Nano-texture","กล้อง 12MP Center Stage รองรับ Desk View และวิดีโอ 1080p HD, ระบบเสียง 6 ลำโพงพร้อมระบบตัดเสียงสะท้อนระดับสตูดิโอ",ใช้ไฟกระแสสลับ 100-240V AC ผ่านอะแดปเตอร์แปลงไฟ 143W พร้อมพอร์ต Gigabit Ethernet,"iMac 24 นิ้ว, Magic Keyboard พร้อม Touch ID (ตามรุ่น), Magic Mouse, อะแดปเตอร์แปลงไฟ 143W, สายไฟ (2 ม.), สาย USB-C เป็น USB-C",data/images_transparent/mac/imac/orange.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/imac-touch-id-orange-selection-hero-202410?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/imac/specs/,https://www.apple.com/th/shop/buy-mac/imac
TH-IMAC24M4-YELLOW-M48CORE1-03F6,mac,iMac,imac-24-m4,,iMac 24-inch (M4),"24""",,,เหลือง,Yellow,#FBE27D,44900,,547 x 461 x 147 มม.,"4,420 กรัม (รุ่น 2 พอร์ต) / 4,440 กรัม (รุ่น 4 พอร์ต)","จอภาพ 4.5K Retina ขนาด 24 นิ้ว, ความละเอียด 4480 x 2520 พิกเซลที่ 218 ppi, ความสว่าง 500 นิต, แสดงผลได้กว่า 1 พันล้านสี, มีตัวเลือกกระจก Nano-texture","กล้อง 12MP Center Stage รองรับ Desk View และวิดีโอ 1080p HD, ระบบเสียง 6 ลำโพงพร้อมระบบตัดเสียงสะท้อนระดับสตูดิโอ",ใช้ไฟกระแสสลับ 100-240V AC ผ่านอะแดปเตอร์แปลงไฟ 143W พร้อมพอร์ต Gigabit Ethernet,"iMac 24 นิ้ว, Magic Keyboard พร้อม Touch ID (ตามรุ่น), Magic Mouse, อะแดปเตอร์แปลงไฟ 143W, สายไฟ (2 ม.), สาย USB-C เป็น USB-C",data/images_transparent/mac/imac/yellow.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/imac-vesa-yellow-selection-hero-202410?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/imac/specs/,https://www.apple.com/th/shop/buy-mac/imac
TH-IMAC24M4-YELLOW-M410CORE-AC62,mac,iMac,imac-24-m4,,iMac 24-inch (M4),"24""",,,เหลือง,Yellow,#FBE27D,51900,,547 x 461 x 147 มม.,"4,420 กรัม (รุ่น 2 พอร์ต) / 4,440 กรัม (รุ่น 4 พอร์ต)","จอภาพ 4.5K Retina ขนาด 24 นิ้ว, ความละเอียด 4480 x 2520 พิกเซลที่ 218 ppi, ความสว่าง 500 นิต, แสดงผลได้กว่า 1 พันล้านสี, มีตัวเลือกกระจก Nano-texture","กล้อง 12MP Center Stage รองรับ Desk View และวิดีโอ 1080p HD, ระบบเสียง 6 ลำโพงพร้อมระบบตัดเสียงสะท้อนระดับสตูดิโอ",ใช้ไฟกระแสสลับ 100-240V AC ผ่านอะแดปเตอร์แปลงไฟ 143W พร้อมพอร์ต Gigabit Ethernet,"iMac 24 นิ้ว, Magic Keyboard พร้อม Touch ID (ตามรุ่น), Magic Mouse, อะแดปเตอร์แปลงไฟ 143W, สายไฟ (2 ม.), สาย USB-C เป็น USB-C",data/images_transparent/mac/imac/yellow.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/imac-vesa-yellow-selection-hero-202410?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/imac/specs/,https://www.apple.com/th/shop/buy-mac/imac
TH-IMAC24M4-YELLOW-M410CORE-7D3A,mac,iMac,imac-24-m4,,iMac 24-inch (M4),"24""",,,เหลือง,Yellow,#FBE27D,58900,,547 x 461 x 147 มม.,"4,420 กรัม (รุ่น 2 พอร์ต) / 4,440 กรัม (รุ่น 4 พอร์ต)","จอภาพ 4.5K Retina ขนาด 24 นิ้ว, ความละเอียด 4480 x 2520 พิกเซลที่ 218 ppi, ความสว่าง 500 นิต, แสดงผลได้กว่า 1 พันล้านสี, มีตัวเลือกกระจก Nano-texture","กล้อง 12MP Center Stage รองรับ Desk View และวิดีโอ 1080p HD, ระบบเสียง 6 ลำโพงพร้อมระบบตัดเสียงสะท้อนระดับสตูดิโอ",ใช้ไฟกระแสสลับ 100-240V AC ผ่านอะแดปเตอร์แปลงไฟ 143W พร้อมพอร์ต Gigabit Ethernet,"iMac 24 นิ้ว, Magic Keyboard พร้อม Touch ID (ตามรุ่น), Magic Mouse, อะแดปเตอร์แปลงไฟ 143W, สายไฟ (2 ม.), สาย USB-C เป็น USB-C",data/images_transparent/mac/imac/yellow.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/imac-vesa-yellow-selection-hero-202410?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/imac/specs/,https://www.apple.com/th/shop/buy-mac/imac
TH-IMAC24M4-YELLOW-M410CORE-D01D,mac,iMac,imac-24-m4,,iMac 24-inch (M4),"24""",,,เหลือง,Yellow,#FBE27D,65900,,547 x 461 x 147 มม.,"4,420 กรัม (รุ่น 2 พอร์ต) / 4,440 กรัม (รุ่น 4 พอร์ต)","จอภาพ 4.5K Retina ขนาด 24 นิ้ว, ความละเอียด 4480 x 2520 พิกเซลที่ 218 ppi, ความสว่าง 500 นิต, แสดงผลได้กว่า 1 พันล้านสี, มีตัวเลือกกระจก Nano-texture","กล้อง 12MP Center Stage รองรับ Desk View และวิดีโอ 1080p HD, ระบบเสียง 6 ลำโพงพร้อมระบบตัดเสียงสะท้อนระดับสตูดิโอ",ใช้ไฟกระแสสลับ 100-240V AC ผ่านอะแดปเตอร์แปลงไฟ 143W พร้อมพอร์ต Gigabit Ethernet,"iMac 24 นิ้ว, Magic Keyboard พร้อม Touch ID (ตามรุ่น), Magic Mouse, อะแดปเตอร์แปลงไฟ 143W, สายไฟ (2 ม.), สาย USB-C เป็น USB-C",data/images_transparent/mac/imac/yellow.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/imac-vesa-yellow-selection-hero-202410?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/imac/specs/,https://www.apple.com/th/shop/buy-mac/imac
TH-IMAC24M4-GREEN-M48CORE1-3F95,mac,iMac,imac-24-m4,,iMac 24-inch (M4),"24""",,,เขียว,Green,#43594B,44900,,547 x 461 x 147 มม.,"4,420 กรัม (รุ่น 2 พอร์ต) / 4,440 กรัม (รุ่น 4 พอร์ต)","จอภาพ 4.5K Retina ขนาด 24 นิ้ว, ความละเอียด 4480 x 2520 พิกเซลที่ 218 ppi, ความสว่าง 500 นิต, แสดงผลได้กว่า 1 พันล้านสี, มีตัวเลือกกระจก Nano-texture","กล้อง 12MP Center Stage รองรับ Desk View และวิดีโอ 1080p HD, ระบบเสียง 6 ลำโพงพร้อมระบบตัดเสียงสะท้อนระดับสตูดิโอ",ใช้ไฟกระแสสลับ 100-240V AC ผ่านอะแดปเตอร์แปลงไฟ 143W พร้อมพอร์ต Gigabit Ethernet,"iMac 24 นิ้ว, Magic Keyboard พร้อม Touch ID (ตามรุ่น), Magic Mouse, อะแดปเตอร์แปลงไฟ 143W, สายไฟ (2 ม.), สาย USB-C เป็น USB-C",data/images_transparent/mac/imac/green.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/imac-vesa-green-selection-hero-202410?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/imac/specs/,https://www.apple.com/th/shop/buy-mac/imac
TH-IMAC24M4-GREEN-M410CORE-B73C,mac,iMac,imac-24-m4,,iMac 24-inch (M4),"24""",,,เขียว,Green,#43594B,51900,,547 x 461 x 147 มม.,"4,420 กรัม (รุ่น 2 พอร์ต) / 4,440 กรัม (รุ่น 4 พอร์ต)","จอภาพ 4.5K Retina ขนาด 24 นิ้ว, ความละเอียด 4480 x 2520 พิกเซลที่ 218 ppi, ความสว่าง 500 นิต, แสดงผลได้กว่า 1 พันล้านสี, มีตัวเลือกกระจก Nano-texture","กล้อง 12MP Center Stage รองรับ Desk View และวิดีโอ 1080p HD, ระบบเสียง 6 ลำโพงพร้อมระบบตัดเสียงสะท้อนระดับสตูดิโอ",ใช้ไฟกระแสสลับ 100-240V AC ผ่านอะแดปเตอร์แปลงไฟ 143W พร้อมพอร์ต Gigabit Ethernet,"iMac 24 นิ้ว, Magic Keyboard พร้อม Touch ID (ตามรุ่น), Magic Mouse, อะแดปเตอร์แปลงไฟ 143W, สายไฟ (2 ม.), สาย USB-C เป็น USB-C",data/images_transparent/mac/imac/green.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/imac-vesa-green-selection-hero-202410?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/imac/specs/,https://www.apple.com/th/shop/buy-mac/imac
TH-IMAC24M4-GREEN-M410CORE-53EF,mac,iMac,imac-24-m4,,iMac 24-inch (M4),"24""",,,เขียว,Green,#43594B,58900,,547 x 461 x 147 มม.,"4,420 กรัม (รุ่น 2 พอร์ต) / 4,440 กรัม (รุ่น 4 พอร์ต)","จอภาพ 4.5K Retina ขนาด 24 นิ้ว, ความละเอียด 4480 x 2520 พิกเซลที่ 218 ppi, ความสว่าง 500 นิต, แสดงผลได้กว่า 1 พันล้านสี, มีตัวเลือกกระจก Nano-texture","กล้อง 12MP Center Stage รองรับ Desk View และวิดีโอ 1080p HD, ระบบเสียง 6 ลำโพงพร้อมระบบตัดเสียงสะท้อนระดับสตูดิโอ",ใช้ไฟกระแสสลับ 100-240V AC ผ่านอะแดปเตอร์แปลงไฟ 143W พร้อมพอร์ต Gigabit Ethernet,"iMac 24 นิ้ว, Magic Keyboard พร้อม Touch ID (ตามรุ่น), Magic Mouse, อะแดปเตอร์แปลงไฟ 143W, สายไฟ (2 ม.), สาย USB-C เป็น USB-C",data/images_transparent/mac/imac/green.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/imac-vesa-green-selection-hero-202410?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/imac/specs/,https://www.apple.com/th/shop/buy-mac/imac
TH-IMAC24M4-GREEN-M410CORE-8A65,mac,iMac,imac-24-m4,,iMac 24-inch (M4),"24""",,,เขียว,Green,#43594B,65900,,547 x 461 x 147 มม.,"4,420 กรัม (รุ่น 2 พอร์ต) / 4,440 กรัม (รุ่น 4 พอร์ต)","จอภาพ 4.5K Retina ขนาด 24 นิ้ว, ความละเอียด 4480 x 2520 พิกเซลที่ 218 ppi, ความสว่าง 500 นิต, แสดงผลได้กว่า 1 พันล้านสี, มีตัวเลือกกระจก Nano-texture","กล้อง 12MP Center Stage รองรับ Desk View และวิดีโอ 1080p HD, ระบบเสียง 6 ลำโพงพร้อมระบบตัดเสียงสะท้อนระดับสตูดิโอ",ใช้ไฟกระแสสลับ 100-240V AC ผ่านอะแดปเตอร์แปลงไฟ 143W พร้อมพอร์ต Gigabit Ethernet,"iMac 24 นิ้ว, Magic Keyboard พร้อม Touch ID (ตามรุ่น), Magic Mouse, อะแดปเตอร์แปลงไฟ 143W, สายไฟ (2 ม.), สาย USB-C เป็น USB-C",data/images_transparent/mac/imac/green.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/imac-vesa-green-selection-hero-202410?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/imac/specs/,https://www.apple.com/th/shop/buy-mac/imac
TH-IMAC24M4-SILVER-M48CORE1-2919,mac,iMac,imac-24-m4,,iMac 24-inch (M4),"24""",,,เงิน,Silver,#E3E4E5,44900,,547 x 461 x 147 มม.,"4,420 กรัม (รุ่น 2 พอร์ต) / 4,440 กรัม (รุ่น 4 พอร์ต)","จอภาพ 4.5K Retina ขนาด 24 นิ้ว, ความละเอียด 4480 x 2520 พิกเซลที่ 218 ppi, ความสว่าง 500 นิต, แสดงผลได้กว่า 1 พันล้านสี, มีตัวเลือกกระจก Nano-texture","กล้อง 12MP Center Stage รองรับ Desk View และวิดีโอ 1080p HD, ระบบเสียง 6 ลำโพงพร้อมระบบตัดเสียงสะท้อนระดับสตูดิโอ",ใช้ไฟกระแสสลับ 100-240V AC ผ่านอะแดปเตอร์แปลงไฟ 143W พร้อมพอร์ต Gigabit Ethernet,"iMac 24 นิ้ว, Magic Keyboard พร้อม Touch ID (ตามรุ่น), Magic Mouse, อะแดปเตอร์แปลงไฟ 143W, สายไฟ (2 ม.), สาย USB-C เป็น USB-C",data/images_transparent/mac/imac/silver.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/imac-vesa-silver-selection-hero-202410?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/imac/specs/,https://www.apple.com/th/shop/buy-mac/imac
TH-IMAC24M4-SILVER-M410CORE-3CF9,mac,iMac,imac-24-m4,,iMac 24-inch (M4),"24""",,,เงิน,Silver,#E3E4E5,51900,,547 x 461 x 147 มม.,"4,420 กรัม (รุ่น 2 พอร์ต) / 4,440 กรัม (รุ่น 4 พอร์ต)","จอภาพ 4.5K Retina ขนาด 24 นิ้ว, ความละเอียด 4480 x 2520 พิกเซลที่ 218 ppi, ความสว่าง 500 นิต, แสดงผลได้กว่า 1 พันล้านสี, มีตัวเลือกกระจก Nano-texture","กล้อง 12MP Center Stage รองรับ Desk View และวิดีโอ 1080p HD, ระบบเสียง 6 ลำโพงพร้อมระบบตัดเสียงสะท้อนระดับสตูดิโอ",ใช้ไฟกระแสสลับ 100-240V AC ผ่านอะแดปเตอร์แปลงไฟ 143W พร้อมพอร์ต Gigabit Ethernet,"iMac 24 นิ้ว, Magic Keyboard พร้อม Touch ID (ตามรุ่น), Magic Mouse, อะแดปเตอร์แปลงไฟ 143W, สายไฟ (2 ม.), สาย USB-C เป็น USB-C",data/images_transparent/mac/imac/silver.png,https://store.storeimages.cdn-apple.com/1/as-images.apple.com/is/imac-vesa-silver-selection-hero-202410?wid=2560&hei=2560&fmt=jpeg&qlt=95,https://www.apple.com/th/imac/specs/,https://www.apple.com/th/shop/buy-mac/imac
